IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
55.54.170.18,12326,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,46613,192.168.1.1,53,17,47,1,97,1,157,DNS,0,Benign
62.82.164.124,41148,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
246.22.173.93,33294,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
243.55.133.229,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
43.153.102.201,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
183.236.51.229,11003,192.168.1.15,35818,6,35,4,264,6,402,Unknown,21,Benign
192.168.1.13,58560,13.231.211.201,443,6,234,3,1002,5,542,TLS,24,Benign
192.168.1.13,9993,185.152.67.145,9993,17,69,8,1366,0,0,BitTorrent,0,Benign
192.168.1.15,59494,120.238.86.250,10006,6,0,2,148,0,0,Unknown,2,Benign
126.113.92.11,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,45672,192.168.1.13,80,6,315,2,120,0,0,HTTP,2,tcp
192.168.1.13,58940,13.231.211.201,443,6,1715,104,9754,146,204216,TLS,24,Benign
192.168.1.13,33129,192.168.1.13,80,6,731,3,180,0,0,HTTP,2,udp
128.29.140.129,48132,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,28956,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,60828,120.238.86.250,10033,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,57734,13.231.211.201,443,6,0,1,78,0,0,TLS,0,Benign
150.222.71.194,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
207.242.69.169,5806,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
187.22.243.68,39278,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
143.62.139.248,42468,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
139.116.112.198,11279,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,0,224.0.0.2,0,2,0,2,120,0,0,IGMP,0,Benign
172.82.48.87,32799,192.168.1.13,80,6,8,1,60,1,60,HTTP,4,udp
36.150.27.109,10014,192.168.1.15,40574,6,24,4,264,6,402,Unknown,21,Benign
119.15.99.143,28668,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57923,192.168.1.253,443,6,1440,16,10962,16,12770,TLS,24,Benign
192.168.1.13,34875,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,56580,36.150.27.109,10014,6,48,12,1218,8,544,Unknown,26,Benign
60.83.67.220,46530,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57955,192.168.1.253,443,6,525,3,2147,4,1059,TLS,24,Benign
182.61.200.56,443,192.168.1.15,42408,6,0,2,120,2,114,TLS,16,Benign
192.168.1.13,58597,13.231.211.201,443,6,927,66,7041,118,166432,TLS.Alibaba,26,Benign
192.168.1.15,35698,120.238.86.250,10034,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,64442,192.168.1.13,80,6,1443,4,240,0,0,HTTP,2,udp
130.166.60.169,13259,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
254.176.22.106,16674,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,185.152.67.145,9993,17,0,5,1477,0,0,BitTorrent,0,Benign
192.168.1.14,46916,34.237.73.95,443,6,257,2,372,1,326,TLS,24,Benign
36.150.27.109,10021,192.168.1.15,53200,6,30,4,264,6,402,Unknown,21,Benign
192.168.1.15,38822,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,58802,13.231.211.201,443,6,251,8,721,27,36778,TLS,24,Benign
209.132.15.97,6170,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
99.4.99.194,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,1997,192.168.1.13,80,6,693,2,120,0,0,HTTP,2,tcp
192.168.1.15,60828,120.238.86.250,10033,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,48648,120.238.86.250,10035,6,0,2,148,0,0,Unknown,2,Benign
63.243.49.3,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,11890,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,49368,218.204.238.59,10043,6,176,18,1620,12,808,Unknown,31,Benign
192.168.1.115,41420,119.45.215.191,7000,6,47,2,166,2,166,TLS,24,Benign
85.16.164.133,64823,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,59004,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.13,24170,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
117.60.220.197,13502,192.168.1.13,80,6,1,1,60,1,60,HTTP,4,tcp
192.168.1.115,0,224.0.0.2,0,2,0,2,120,0,0,IGMP,0,Benign
192.168.1.15,52744,183.236.51.229,10035,6,78,12,1218,8,544,Unknown,26,Benign
36.150.27.109,10021,192.168.1.15,57876,6,26,4,264,6,402,Unknown,21,Benign
67.67.203.194,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.15,44534,222.199.191.38,443,6,307,80,11254,42,27616,TLS,27,Benign
241.240.160.245,13691,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
179.122.62.102,4036,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,55130,120.238.86.250,10035,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,38950,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,40146,122.205.109.35,443,6,100,40,6362,20,9868,TLS,31,Benign
192.168.1.15,57678,120.238.86.250,10035,6,0,2,148,0,0,Unknown,2,Benign
fe80::7e62:ed36:4c49:4ae4,0,ff02::1:ff49:4ae4,0,58,0,2,172,0,0,ICMPV6,0,Benign
218.204.238.59,10041,192.168.1.15,60738,6,57,4,264,6,402,Unknown,21,Benign
82.21.240.209,32650,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59466,13.231.211.201,443,6,2227,19,5049,17,8997,TLS.Alibaba,31,Benign
70.137.243.80,51594,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,7975,192.168.1.13,80,6,762,2,120,0,0,HTTP,2,udp
45.56.98.223,443,192.168.1.13,58014,6,1,2,145,1,60,TLS,17,Benign
238.193.143.138,36308,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
212.62.22.148,39742,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
182.104.139.160,15011,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,36806,192.168.1.13,80,6,3070,8,480,0,0,HTTP,2,udp
208.125.122.187,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,33062,8.7.198.46,443,6,0,2,148,0,0,TLS,2,Benign
192.168.1.15,37360,36.150.27.109,10015,6,65,12,1218,8,544,Unknown,26,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.13,45744,84.17.53.155,9993,17,0,1,159,0,0,BitTorrent,0,Benign
192.168.1.13,60705,192.168.1.1,53,17,558,2,158,1,136,DNS,0,Benign
192.168.1.13,55348,192.168.1.13,80,6,2029,7,420,0,0,HTTP,2,udp
235.147.112.143,49061,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
176.29.101.68,64794,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,33390,222.199.191.36,443,6,25,10,702,8,480,TLS,25,Benign
192.168.1.15,47268,122.205.109.38,443,6,51,50,7898,30,15582,TLS,26,Benign
36.150.27.109,10015,192.168.1.15,57424,6,23,4,264,6,402,Unknown,21,Benign
192.168.1.15,0,239.255.255.250,0,2,0,2,106,0,0,IGMP,0,Benign
192.168.1.13,59272,43.141.70.225,80,6,57,5,582,5,645,HTTP.WindowsUpdate,27,Benign
35.208.212.194,21497,192.168.1.13,9993,17,1,1,70,2,258,BitTorrent,0,Benign
192.168.1.13,57456,13.231.211.201,443,6,517,15,7700,13,3728,TLS.Alibaba,26,Benign
192.168.1.13,65053,192.168.1.13,80,6,1101,3,180,0,0,HTTP,2,tcp
73.145.99.241,27120,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,55852,218.204.238.59,11004,6,119,12,1218,8,544,Unknown,26,Benign
192.168.1.13,9993,122.206.190.49,56619,17,96,4,410,0,0,BitTorrent,0,Benign
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,57806,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
220.90.241.60,47778,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,35980,120.238.86.250,10001,6,0,2,148,0,0,Unknown,2,Benign
85.197.102.175,54665,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
147.205.254.89,61141,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
153.81.196.246,12406,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,56026,218.204.238.59,10022,6,93,12,1218,8,544,Unknown,26,Benign
192.168.1.13,5353,224.0.0.251,5353,17,777,12,2742,0,0,MDNS,0,Benign
190.76.99.163,2021,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,59868,43.141.69.230,443,6,202,30,3280,18,11262,TLS,26,Benign
62.6.60.163,25658,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,56150,104.26.3.27,443,6,369,76,8290,38,15742,TLS,26,Benign
70.242.166.102,269,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
241.157.99.169,31116,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59688,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.15,49293,202.196.64.1,53,17,3,2,210,2,374,DNS.Mozilla,0,Benign
29.26.142.173,10800,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,53082,182.61.200.16,443,6,346,32,9804,20,10626,TLS,24,Benign
116.183.124.169,18310,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
16.131.136.92,15156,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,55610,122.205.109.35,443,6,11,2,114,2,120,TLS,16,Benign
36.150.27.109,10023,192.168.1.15,59290,6,35,4,264,6,402,Unknown,21,Benign
34.237.73.95,443,192.168.1.14,46916,6,297,2,156,2,160,TLS,24,Benign
1.78.92.213,9093,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
247.234.182.247,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,43357,202.196.64.1,53,17,4,2,156,2,858,DNS,0,Benign
36.150.27.109,10039,192.168.1.15,42210,6,28,4,264,6,402,Unknown,21,Benign
192.168.1.115,0,224.0.0.2,0,2,0,2,120,0,0,IGMP,0,Benign
74.240.80.36,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,14103,192.168.1.13,80,6,3455,10,600,0,0,HTTP,2,tcp
116.4.76.132,55300,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,41392,120.238.86.250,10030,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,57802,13.231.211.201,443,6,674,46,5924,81,106278,TLS.Alibaba,26,Benign
192.168.1.13,80,124.9.242.128,2519,6,0,1,60,0,0,HTTP,0,tcp
123.167.254.117,58473,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,44162,120.238.86.250,10038,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,62175,185.152.67.145,9993,17,0,3,225,0,0,BitTorrent,0,Benign
192.168.1.15,44404,222.199.191.38,443,6,83,406,30134,238,331008,TLS,24,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,101,0,0,BitTorrent,0,Benign
192.168.1.13,80,82.186.178.255,45567,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,46288,36.150.27.109,10016,6,49,12,1218,8,544,Unknown,26,Benign
116.117.91.129,26932,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59352,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
109.0.209.59,12143,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
46.181.30.233,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
42.254.248.227,8467,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
117.22.245.47,1292,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
78.164.42.214,27070,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
125.112.243.130,43876,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,39238,192.168.1.13,80,6,1091,3,180,0,0,HTTP,2,tcp
192.168.1.15,60146,120.238.86.250,10040,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,50514,151.101.65.91,443,6,614,38,4344,26,14996,TLS.Mozilla,26,Benign
192.168.1.15,36641,202.196.64.1,53,17,3,2,172,2,1046,DNS,0,Benign
111.244.219.139,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
60.82.109.239,36572,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,41384,122.205.109.36,443,6,30,10,684,8,480,TLS,29,Benign
192.168.1.253,443,192.168.1.13,57957,6,1,1,60,1,60,TLS,16,Benign
192.168.1.13,80,212.169.55.127,49202,6,0,1,60,0,0,HTTP,0,udp
218.204.238.59,10047,192.168.1.15,56002,6,46,4,264,6,402,Unknown,21,Benign
192.168.1.13,16192,192.168.1.13,80,6,703,2,120,0,0,HTTP,2,tcp
192.168.1.13,50074,192.168.1.13,80,6,418,2,120,0,0,HTTP,2,udp
36.150.27.109,10019,192.168.1.15,57170,6,25,4,264,6,402,Unknown,21,Benign
90.60.7.169,39587,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
139.184.117.169,2473,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
139.254.184.235,51609,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58600,13.231.211.201,443,6,3564,121,21681,153,130318,TLS.Alibaba,26,Benign
167.47.68.221,8952,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
255.52.22.199,57496,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58698,13.231.211.201,443,6,2103,54,54369,44,11854,TLS.Alibaba,26,Benign
78.241.6.167,61998,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,8181,192.168.1.13,80,6,1194,3,180,0,0,HTTP,2,tcp
192.168.1.15,58578,192.168.1.253,443,6,156,2,924,2,510,TLS,24,Benign
192.168.1.13,1887,192.168.1.13,80,6,737,2,120,0,0,HTTP,2,udp
218.204.238.59,11001,192.168.1.15,55644,6,51,4,264,6,402,Unknown,21,Benign
192.168.1.13,34516,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
21.88.246.21,9685,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
91.21.67.156,10354,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
198.254.220.125,8644,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,46014,36.150.27.109,10021,6,48,12,1218,8,544,Unknown,26,Benign
36.150.27.109,30019,192.168.1.15,42060,6,24,4,264,6,402,Unknown,21,Benign
192.168.1.15,53316,36.150.27.109,10026,6,133,12,1218,8,544,Unknown,26,Benign
192.168.1.13,59717,13.231.211.201,443,6,98,1,60,1,66,TLS,16,Benign
192.168.1.15,60136,218.204.238.59,10012,6,100,12,1218,8,544,Unknown,26,Benign
218.204.238.59,10033,192.168.1.15,47494,6,44,4,264,6,402,Unknown,21,Benign
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
81.163.90.179,45989,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
102.91.186.60,41008,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,50066,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
15.160.122.179,46807,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
159.95.55.152,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,4,426,0,0,BitTorrent,0,Benign
55.179.240.132,38274,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
173.23.138.205,58123,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59061,13.231.211.201,443,6,2998,11,4550,11,1122,TLS,24,Benign
219.202.120.16,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
179.185.155.109,48578,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,44522,222.199.191.38,443,6,71,142,14974,78,83296,TLS,26,Benign
218.204.238.59,10002,192.168.1.15,59890,6,54,4,264,6,402,Unknown,21,Benign
213.15.6.193,64165,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
197.117.85.60,33969,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58047,13.231.211.201,443,6,482,14,3860,16,9259,TLS.Alibaba,26,Benign
62.131.2.207,58100,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.14,46916,34.237.73.95,443,6,257,2,373,1,326,TLS,24,Benign
22.179.209.29,9517,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.13,59370,13.231.211.201,443,6,96,1,60,1,66,TLS,16,Benign
192.168.1.15,44904,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,60337,192.168.1.13,80,6,777,3,180,0,0,HTTP,2,udp
241.76.139.138,48530,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
163.162.153.142,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.15,123,202.118.1.81,123,17,24,2,180,2,180,NTP,0,Benign
192.168.1.15,39426,192.168.1.115,80,6,74,191,14226,100,139036,HTTP,31,Benign
192.168.1.13,58994,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
218.204.238.59,11003,192.168.1.15,40802,6,51,4,264,6,402,Unknown,21,Benign
106.155.196.60,6828,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59038,13.231.211.201,443,6,337,2,377,3,1040,TLS,24,Benign
192.168.1.13,57609,13.231.211.201,443,6,99,4,258,2,138,TLS,29,Benign
38.95.152.202,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.15,48070,36.150.27.109,10019,6,58,12,1218,8,544,Unknown,26,Benign
192.168.1.13,27682,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
42.1.160.6,23848,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
30.139.46.250,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,38046,182.61.244.247,443,6,36,6,1600,4,962,TLS,24,Benign
220.152.87.16,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
254.91.45.89,41428,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,42010,36.150.27.109,10015,6,61,12,1218,8,544,Unknown,26,Benign
116.118.81.112,62726,192.168.1.13,80,6,0,1,60,1,60,HTTP,4,udp
139.133.104.55,63108,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
203.23.203.116,7069,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
97.148.113.255,53144,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,57991,192.168.1.1,53,17,47,1,84,1,151,DNS,0,Benign
119.116.139.60,26636,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
236.36.4.81,4883,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,35.208.212.194,21007,17,0,1,201,0,0,GoogleCloud,0,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,6532,192.168.1.13,80,6,676,2,120,0,0,HTTP,2,udp
213.246.186.173,12926,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,36810,120.238.86.250,10038,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,34392,120.238.86.250,10041,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,35908,120.238.86.250,10013,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,6728,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
140.88.15.156,44694,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
25.55.9.84,13408,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,10037,192.168.1.15,60258,6,25,4,264,6,402,Unknown,21,Benign
192.168.1.15,44010,120.238.86.250,10010,6,0,2,148,0,0,Unknown,2,Benign
85.78.182.81,38212,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,42070,119.45.215.191,7000,6,42,3,265,4,331,TLS,24,Benign
100.76.80.187,12657,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
97.131.73.160,51265,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,49748,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
2.236.113.172,1556,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,33811,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
36.150.27.109,10037,192.168.1.15,33760,6,25,4,264,6,402,Unknown,21,Benign
187.106.117.16,64227,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
15.71.82.190,20771,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,58638,13.231.211.201,443,6,705,22,23487,22,2076,TLS,24,Benign
192.168.1.13,17738,192.168.1.13,80,6,1079,4,240,0,0,HTTP,2,udp
192.168.1.13,58445,13.231.211.201,443,6,418,10,2992,11,6276,TLS.Alibaba,26,Benign
192.168.1.13,25697,192.168.1.13,80,6,349,2,120,0,0,HTTP,2,tcp
192.168.1.13,58960,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
137.82.209.222,49395,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
46.180.253.65,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
36.150.27.109,10009,192.168.1.15,44756,6,23,4,264,6,402,Unknown,21,Benign
192.168.1.15,123,193.182.111.12,123,17,288,2,180,2,180,NTP,0,Benign
26.132.187.164,38206,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58638,13.231.211.201,443,6,98,5,318,4,258,TLS,29,Benign
192.168.1.13,59395,13.231.211.201,443,6,136,4,258,3,198,TLS,29,Benign
101.9.222.244,44605,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
122.62.62.153,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
164.127.246.198,56270,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
119.186.149.73,30351,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62551,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
157.25.25.248,49740,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
84.139.176.169,4833,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
123.253.9.78,39983,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
164.101.148.36,1069,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,61422,192.168.1.13,80,6,750,2,120,0,0,HTTP,2,udp
192.168.1.115,49957,239.255.255.250,3702,17,1124,8,4768,0,0,WSD,0,Benign
118.7.60.130,37252,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,25283,192.168.1.13,80,6,6482,21,1260,0,0,HTTP,2,udp
192.168.1.13,59664,13.231.211.201,443,6,1199,14,1948,16,8503,TLS.Alibaba,26,Benign
82.151.230.236,62509,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,33944,122.205.109.35,443,6,83,10,702,8,480,TLS,29,Benign
192.168.1.15,36650,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,14878,192.168.1.13,80,6,793,2,120,0,0,HTTP,2,udp
82.65.130.193,45336,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
36.150.27.109,10024,192.168.1.15,58440,6,36,4,264,6,402,Unknown,21,Benign
192.168.1.13,31266,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,40218,120.238.86.250,11004,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,34474,218.204.238.59,10030,6,96,12,1218,8,544,Unknown,26,Benign
247.163.171.16,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
91.164.84.151,44183,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,54970,183.236.51.229,10028,6,69,12,1218,8,544,Unknown,26,Benign
218.204.238.59,10042,192.168.1.15,43832,6,45,4,264,6,402,Unknown,21,Benign
192.168.1.115,50431,239.255.255.250,3702,17,964,8,4768,0,0,WSD,0,Benign
36.150.27.109,30019,192.168.1.15,53938,6,30,4,264,6,402,Unknown,21,Benign
85.173.172.22,15680,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,49178,36.150.27.109,10044,6,47,12,1218,8,544,Unknown,26,Benign
178.213.232.59,56423,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,18509,192.168.1.13,80,6,2384,5,300,0,0,HTTP,2,tcp
145.2.139.254,27689,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,60150,120.238.86.250,11001,6,0,2,148,0,0,Unknown,2,Benign
36.150.27.109,10037,192.168.1.15,39596,6,24,4,264,6,402,Unknown,21,Benign
59.147.222.137,948,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,59588,13.231.211.201,443,6,528,3,198,4,258,TLS,29,Benign
192.168.1.13,64928,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
